"","Spanish","French","German","Italian","Polish","Chinese","Filipino, Tagalog","Japanese","Greek","American Indian (all)","Portuguese","Korean","Other or not reported","Hindi and related","Yiddish, Jewish","Arabic","Vietnamese","Czech","Serbo-Croatian, Yugoslavian, Slavonian","Magyar, Hungarian","Russian","Dutch","Norwegian","Persian, Iranian, Farsi","Slovak","Armenian","Swedish","Hebrew, Israeli","Thai, Siamese, Lao","Finnish","Lithuanian","Ukrainian, Ruthenian, Little Russian","Sub-Saharan Africa","Micronesian, Polynesian","Dravidian","Danish","Turkish","Celtic","Rumanian","Slovene","Other Malayan","Indonesian","Albanian","Amharic, Ethiopian, etc","Hawaiian","Tibetan","Other Balto-Slavic","Near East Arabic dialect","Other East/Southeast Asian","Icelandic","African, n.s","Hamitic","Burmese, Lisu, Lolo","Basque","Other Altaic","Romany, Gypsy","Other Persian dialects","Kurukh","Uralic","Caucasian, Georgian, Avar","Burushaski","English","N/A or blank"
"302",24600,600,200,5200,2800,0,6000,0,200,600,800,0,0,600,400,600,0,200,200,0,0,0,0,0,0,0,0,0,400,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",4200,400,600,2000,800,200,0,0,200,200,0,0,0,600,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",47600,1000,2000,9000,2400,0,1200,200,0,400,2800,1000,0,1600,600,1200,0,0,2000,200,0,0,0,400,0,0,0,0,400,0,200,400,0,0,0,0,200,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",9200,200,400,3200,3400,200,0,0,400,0,0,0,0,400,800,0,0,200,400,400,0,0,0,0,1000,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",9400,1200,2000,4800,2400,0,400,0,400,0,200,0,0,1800,600,600,0,0,200,0,600,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",5200,1400,1600,1800,2000,0,400,400,0,200,0,600,400,0,0,0,0,0,0,400,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",6200,600,2200,5800,1800,400,0,0,600,0,0,200,200,0,800,0,0,0,200,400,0,0,200,0,600,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",4800,1600,1600,5600,1000,1400,1000,400,800,0,0,0,800,1000,800,400,0,0,0,400,400,400,200,0,0,0,0,0,0,0,600,0,0,0,400,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",1400,200,600,3600,2000,0,0,600,0,0,0,0,200,600,400,0,0,200,0,1000,0,0,0,0,600,0,0,0,0,0,0,800,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",1600,800,400,800,600,400,0,0,0,0,0,0,0,800,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",250800,3800,4000,2000,800,1200,0,600,800,40800,0,200,800,200,200,200,800,200,0,0,400,200,0,400,0,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
"313",1600,200,800,1600,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",200,200,200,600,200,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",400,1000,1000,200,200,400,0,0,0,0,0,0,400,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2200,5000,1200,800,200,0,0,0,400,1200,200,0,400,0,0,0,0,0,0,600,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",600,200,200,3000,2000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,600,0,200,200,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",200,800,600,1600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",1400,200,600,1000,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",200,400,1000,800,200,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1000,1600,800,2200,2600,2600,0,0,400,200,0,400,400,200,600,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",5600,3200,3600,10000,8200,200,0,0,0,400,0,0,400,600,400,600,0,0,0,400,400,200,200,0,1000,0,200,0,0,0,400,200,0,0,0,400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",400,400,800,400,1400,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",4400,400,1000,1200,1400,0,0,200,600,0,0,0,0,0,800,0,0,0,200,200,200,0,0,0,0,0,0,200,0,0,0,0,400,0,400,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",3200,4600,2000,2200,0,0,1400,0,0,0,0,0,200,0,2400,600,0,400,0,0,0,200,0,0,0,0,0,600,0,0,0,600,0,0,1400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",27200,3000,6400,36000,4000,3400,200,2800,2800,200,1200,1600,800,1200,1000,800,0,800,1200,600,400,0,0,200,800,200,0,1200,0,400,0,200,0,0,600,200,0,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",8800,400,600,10400,1400,1000,1200,0,600,0,0,1000,0,0,1000,400,0,0,0,0,200,0,600,200,200,0,0,400,400,0,600,0,200,0,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",176000,13800,7600,11400,2000,20600,3000,5000,3800,0,2800,2200,800,2600,5200,2000,0,200,2800,3000,4200,200,400,200,400,200,400,2200,600,200,600,600,600,0,1400,0,400,400,2000,0,0,0,0,400,0,200,200,0,200,0,400,200,0,0,0,0,0,0,0,0,0,0,0
"329",201000,3200,1200,28200,200,3400,1000,800,1200,200,800,3200,1000,800,6600,200,0,0,200,800,1800,0,0,0,0,0,0,1600,800,200,0,400,200,400,0,0,0,200,0,0,0,0,800,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0
"330",185600,33400,3000,56200,11200,14400,600,200,6400,0,1200,1800,2400,4000,31000,6000,400,0,600,2000,8400,600,1000,1000,200,0,200,9200,400,0,800,400,2000,0,800,0,1200,0,0,0,0,200,800,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0
"331",141000,16400,9800,51000,9800,20400,6000,3800,26600,1200,1800,7600,2600,10200,10000,2800,200,4400,8000,1800,6400,400,0,800,400,4800,0,5000,2000,200,2200,1000,2000,0,800,0,2600,0,400,0,0,800,600,0,0,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,0,0
"332",20400,4600,3400,24400,7800,1200,800,400,4400,0,3000,800,1400,800,5000,800,0,0,800,600,600,200,400,400,200,600,200,2200,400,0,200,200,0,400,600,0,600,0,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",5000,600,1000,8000,15200,0,0,0,0,0,0,0,200,0,200,400,0,0,400,200,600,0,0,0,0,0,0,0,0,0,200,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",28400,3800,3400,19400,1800,2400,0,0,2200,0,800,1000,400,400,400,200,600,400,0,800,600,0,200,0,0,200,400,600,200,400,0,0,200,0,0,400,1000,800,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",600,600,800,2600,2000,0,0,0,0,0,0,0,400,0,0,0,0,0,0,400,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",1600,800,3000,2400,21000,800,800,0,0,0,0,0,400,0,1000,400,0,0,600,400,200,0,200,200,0,0,0,200,0,200,0,200,400,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",6000,200,400,4400,1600,0,0,0,0,0,0,0,200,400,400,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,200,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",6400,2600,4000,9800,3000,1400,200,1000,1000,400,200,400,400,400,0,400,400,400,800,600,0,600,0,0,200,0,200,0,400,0,200,200,0,0,0,200,0,400,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",1600,600,400,3600,2000,0,0,0,0,0,0,0,0,0,600,400,0,0,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",2400,2400,3400,6400,4600,0,0,200,1000,0,400,800,0,200,0,1000,0,600,0,0,1400,0,0,0,1000,200,600,0,400,0,200,1000,400,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",400,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",1000,200,800,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",1000,800,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",1600,1800,800,0,0,1000,0,400,400,0,0,0,1200,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",4800,1200,1200,200,0,400,0,0,400,0,0,1000,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",800,600,0,200,0,200,0,200,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",400,200,200,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",2400,400,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",4000,2800,2400,400,0,400,0,0,2600,0,0,0,1200,800,200,1000,200,0,0,0,200,600,0,200,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",1400,400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",1000,800,600,0,0,0,0,400,0,200,0,0,400,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",6000,3200,400,400,0,0,200,400,0,200,0,200,800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",1000,1000,400,600,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",400,200,600,0,0,0,0,0,200,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",1000,1000,600,0,0,0,0,0,0,0,200,200,200,0,0,200,0,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,800,0,400,400,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",600,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",3000,2200,31000,400,1400,200,0,0,200,3800,0,0,400,1200,0,400,200,1000,0,200,600,600,14800,0,0,200,600,0,0,400,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",3000,1800,5800,8400,8800,1200,600,600,1000,0,0,0,1600,0,2600,0,0,1200,1800,4200,2400,0,0,400,4200,0,0,200,0,0,200,800,400,0,0,0,0,0,1000,1200,0,0,0,0,0,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0
"363",1200,800,4000,1800,2000,0,0,0,0,0,0,0,0,0,0,0,0,200,1200,1600,400,0,0,0,400,0,200,200,0,1000,200,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",400,0,1800,200,0,0,0,0,0,0,0,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",7800,1600,2800,2200,200,2400,0,200,600,0,400,600,1600,600,400,400,200,0,0,400,200,0,0,200,0,0,0,200,400,0,0,200,600,0,0,0,0,0,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",600,400,400,0,400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",2600,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",1600,600,1400,800,200,0,0,0,800,0,0,200,1000,200,600,0,0,0,0,200,0,400,0,0,0,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",600,400,0,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",1600,1400,2800,600,200,600,400,800,1400,0,0,800,800,800,200,200,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",400,200,400,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",21800,7800,25600,4600,5800,200,1200,800,2200,800,600,600,2000,1000,200,1200,200,400,600,2800,200,800,0,800,1200,0,200,0,600,0,0,200,400,0,0,0,200,200,200,200,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",400,0,800,800,0,0,200,0,0,0,0,0,200,400,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",600,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,200,600,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",400,200,200,200,0,0,400,0,0,0,0,0,200,800,0,0,200,400,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",4000,400,1600,5400,2200,0,200,0,1400,0,0,400,400,0,0,0,200,0,1600,600,0,0,0,0,2800,0,0,0,200,200,0,400,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",1400,1200,1200,2200,800,800,0,0,400,0,0,0,0,600,0,200,0,200,600,400,0,0,0,0,1200,0,200,0,0,0,0,0,0,0,600,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",4800,800,1800,800,1800,0,400,200,200,200,0,0,200,0,0,0,0,0,200,200,200,0,0,0,1000,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",9200,1800,2200,3400,6200,200,0,0,400,200,0,0,600,0,0,1800,0,800,1800,1800,800,200,0,1000,2800,0,0,0,0,0,400,400,0,200,0,0,0,200,800,1000,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",3000,800,200,200,0,0,400,0,0,3000,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",23400,6600,7800,1600,600,2400,1200,800,1400,15400,0,600,1800,1400,0,2000,2000,800,400,200,200,1400,200,2200,0,0,0,600,0,0,0,0,1000,200,200,200,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0
"382",2400,200,0,200,0,0,0,0,200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",2000,600,400,0,200,0,0,200,0,0,0,0,0,0,200,0,200,0,0,200,0,0,0,0,0,0,0,0,0,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2800,600,800,0,0,800,0,400,400,200,0,0,0,0,0,400,0,400,0,0,200,200,600,200,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",1600,200,0,200,0,800,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,200,200,0,0,0,200,0,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",1200,0,200,0,0,200,0,200,200,200,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,200,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",1800,600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",3200,0,1200,200,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",8800,3600,7000,1200,200,2200,1400,1200,400,1000,600,2600,800,600,0,200,1000,200,600,400,800,0,1200,600,0,0,1000,400,400,800,0,0,0,0,0,200,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0
"390",3800,600,3400,0,200,400,0,600,200,1000,0,400,200,0,0,0,0,200,0,0,0,600,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",1200,200,1000,800,4200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",1200,200,2800,0,200,0,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",600,400,400,0,0,0,200,0,400,0,0,0,0,600,0,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",0,400,400,1800,800,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",600,0,1800,1200,2200,0,200,0,0,0,400,0,200,0,0,200,200,200,200,200,200,0,0,0,2400,0,0,200,0,0,200,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",0,0,1600,1200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,400,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",200,0,1200,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",1000,400,1000,4600,2200,0,0,0,200,200,0,0,1400,0,0,0,200,0,600,600,400,0,0,0,800,0,0,200,0,0,0,1200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",1400,200,600,2800,2400,0,0,0,200,0,0,0,800,0,200,0,0,0,0,200,0,0,0,0,3600,0,0,0,0,0,0,0,200,0,0,200,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",5400,2600,4400,11400,8800,1400,0,200,1200,0,0,800,800,1200,1400,1000,400,600,2800,2200,400,0,0,0,5200,400,200,0,0,0,800,800,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0
"401",400,200,0,800,1600,0,0,0,0,0,0,0,400,0,0,0,0,0,200,0,0,200,0,0,400,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",0,200,3200,1000,1400,0,0,0,200,0,0,400,0,0,0,0,0,400,0,0,0,0,0,0,800,0,0,0,0,0,1200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
